time,event,task_id,veh_id,info
311.0,generated,ind_6addfeca,29,"{""kind"": ""independent"", ""size"": 224727, ""cpu"": 82277811.6826967, ""deadline"": 416.19035337700694}"
317.0,generated,dep_3c2bcc18,24,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 1168.2059553057866}"
318.0,generated,ind_f583c4c7,26,"{""kind"": ""independent"", ""size"": 73018, ""cpu"": 66105545.25589247, ""deadline"": 455.31546663835354}"
319.0,generated,ind_5ce36cf5,26,"{""kind"": ""independent"", ""size"": 162715, ""cpu"": 56985337.74669884, ""deadline"": 435.89682710740976}"
321.0,generated,ind_8bce1e2b,28,"{""kind"": ""independent"", ""size"": 332079, ""cpu"": 66435739.82981385, ""deadline"": 326.7025918361396}"
322.0,generated,ind_fbef10a8,17,"{""kind"": ""independent"", ""size"": 463658, ""cpu"": 23248793.890185513, ""deadline"": 477.47106892436324}"
325.0,generated,ind_93bbbb4c,22,"{""kind"": ""independent"", ""size"": 393774, ""cpu"": 46739879.474562526, ""deadline"": 455.6414541461117}"
326.0,generated,ind_b8c01a1b,22,"{""kind"": ""independent"", ""size"": 299241, ""cpu"": 56452234.715455204, ""deadline"": 476.75559043583297}"
16.0,generated,ind_83360c20,1,"{""kind"": ""independent"", ""size"": 390748, ""cpu"": 29194179.470446683, ""deadline"": 134.28995358336977}"
20.0,generated,dep_0b72306e,0,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 1652.919330395218}"
41.0,generated,ind_34acfb14,2,"{""kind"": ""independent"", ""size"": 433400, ""cpu"": 67491743.97106719, ""deadline"": 183.42555885569985}"
49.0,generated,ind_98fc57b8,2,"{""kind"": ""independent"", ""size"": 462123, ""cpu"": 2127246.133944434, ""deadline"": 232.0416018710847}"
56.0,generated,ind_c2e8218e,1,"{""kind"": ""independent"", ""size"": 277263, ""cpu"": 51712200.09356562, ""deadline"": 64.2791979632344}"
58.0,generated,ind_2ad540b7,5,"{""kind"": ""independent"", ""size"": 209838, ""cpu"": 9093661.40548781, ""deadline"": 127.494606938953}"
65.0,generated,dep_f7bcc77b,4,"{""kind"": ""dependent"", ""num_subtasks"": 4, ""deadline"": 272.79948838317546}"
71.0,generated,dep_385c0500,3,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 804.9795293028261}"
72.0,generated,ind_89b95581,4,"{""kind"": ""independent"", ""size"": 125969, ""cpu"": 30759148.07643314, ""deadline"": 81.36140825012686}"
74.0,generated,ind_ea485f42,3,"{""kind"": ""independent"", ""size"": 399662, ""cpu"": 68004373.18558435, ""deadline"": 95.8503418908535}"
79.0,generated,ind_08ed37ca,1,"{""kind"": ""independent"", ""size"": 231977, ""cpu"": 89405101.79844122, ""deadline"": 188.2738166018601}"
91.0,generated,ind_32d995c3,4,"{""kind"": ""independent"", ""size"": 148793, ""cpu"": 46517817.48863153, ""deadline"": 94.45398931416875}"
96.0,generated,ind_a27bbe95,9,"{""kind"": ""independent"", ""size"": 72277, ""cpu"": 24782428.321616717, ""deadline"": 130.00509377895483}"
100.0,generated,ind_3da17a3a,8,"{""kind"": ""independent"", ""size"": 358562, ""cpu"": 34138417.04604296, ""deadline"": 149.12778604176862}"
103.0,generated,ind_8bcdbd5b,8,"{""kind"": ""independent"", ""size"": 452367, ""cpu"": 30673501.17844984, ""deadline"": 215.7295378363823}"
105.0,generated,ind_c1606c28,9,"{""kind"": ""independent"", ""size"": 266089, ""cpu"": 20543195.72177889, ""deadline"": 106.73692596085921}"
108.0,generated,ind_c0a97488,4,"{""kind"": ""independent"", ""size"": 79594, ""cpu"": 89138269.76803677, ""deadline"": 117.54855559034159}"
111.0,generated,ind_8ae864bf,6,"{""kind"": ""independent"", ""size"": 310112, ""cpu"": 5904908.439082163, ""deadline"": 186.779473589732}"
114.0,generated,ind_e3cc40a3,9,"{""kind"": ""independent"", ""size"": 254474, ""cpu"": 80984154.41054824, ""deadline"": 249.2428736593332}"
116.0,generated,ind_d13f516a,5,"{""kind"": ""independent"", ""size"": 352129, ""cpu"": 27247023.708906323, ""deadline"": 123.37796636625275}"
121.0,generated,ind_236046ce,11,"{""kind"": ""independent"", ""size"": 133721, ""cpu"": 44779663.64379004, ""deadline"": 124.2718200051507}"
121.0,generated,ind_d0dcae5b,5,"{""kind"": ""independent"", ""size"": 423860, ""cpu"": 82420949.93235117, ""deadline"": 232.00217775932953}"
9.0,generated,ind_f5ef2c3c,0,"{""kind"": ""independent"", ""size"": 227301, ""cpu"": 34430928.916149035, ""deadline"": 147.95288062562574}"
19.0,generated,dep_a57adb4d,1,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 58.79565880134346}"
25.0,generated,ind_7741a063,2,"{""kind"": ""independent"", ""size"": 189178, ""cpu"": 14787809.50552483, ""deadline"": 218.89826814421082}"
28.0,generated,ind_dc3e186d,1,"{""kind"": ""independent"", ""size"": 297441, ""cpu"": 2421666.912602857, ""deadline"": 36.69243935066585}"
39.0,generated,ind_ba2a2324,1,"{""kind"": ""independent"", ""size"": 116442, ""cpu"": 51002524.563334376, ""deadline"": 187.73032169760265}"
50.0,generated,ind_e24adbbb,1,"{""kind"": ""independent"", ""size"": 261385, ""cpu"": 53652702.31308394, ""deadline"": 158.07815572240804}"
59.0,generated,ind_e77f2c3a,1,"{""kind"": ""independent"", ""size"": 121700, ""cpu"": 70105532.16240133, ""deadline"": 162.11305529087298}"
60.0,generated,ind_1c46067e,3,"{""kind"": ""independent"", ""size"": 408831, ""cpu"": 71685148.23380966, ""deadline"": 253.91015455452458}"
62.0,generated,dep_5d29ecb9,3,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 86.94702668234056}"
64.0,generated,ind_9c308b5a,3,"{""kind"": ""independent"", ""size"": 205249, ""cpu"": 14198760.410493277, ""deadline"": 124.92136635974117}"
67.0,generated,dep_894b9a4e,1,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 1059.998972384954}"
70.0,generated,ind_1759b9dc,1,"{""kind"": ""independent"", ""size"": 456791, ""cpu"": 36558942.38296822, ""deadline"": 134.64499208523685}"
91.0,generated,ind_2f17aba9,6,"{""kind"": ""independent"", ""size"": 478269, ""cpu"": 4964037.544108136, ""deadline"": 93.33188374900634}"
93.0,generated,ind_c32871f9,3,"{""kind"": ""independent"", ""size"": 92850, ""cpu"": 85711431.62040885, ""deadline"": 224.55974555290499}"
96.0,generated,ind_8fba0c0d,3,"{""kind"": ""independent"", ""size"": 296090, ""cpu"": 67517177.20065251, ""deadline"": 219.93646806235893}"
98.0,generated,ind_4456b237,9,"{""kind"": ""independent"", ""size"": 149849, ""cpu"": 10551626.639108349, ""deadline"": 136.97134391963743}"
104.0,generated,ind_b7c0b151,8,"{""kind"": ""independent"", ""size"": 224125, ""cpu"": 85990487.63533047, ""deadline"": 245.62670768886275}"
110.0,generated,dep_279b298d,5,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 727.3746435653426}"
115.0,generated,ind_dd7a4a37,6,"{""kind"": ""independent"", ""size"": 207302, ""cpu"": 8515987.639767699, ""deadline"": 298.2969542773767}"
131.0,generated,ind_10dff968,5,"{""kind"": ""independent"", ""size"": 411780, ""cpu"": 81702245.14208534, ""deadline"": 247.5401630801997}"
131.0,generated,ind_fdb6e6fb,6,"{""kind"": ""independent"", ""size"": 138043, ""cpu"": 64957821.08990104, ""deadline"": 140.41878623079035}"
133.0,generated,ind_7001156c,13,"{""kind"": ""independent"", ""size"": 89582, ""cpu"": 51154931.5858832, ""deadline"": 140.09344004604537}"
139.0,generated,dep_b90fcd45,13,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 216.84779478087506}"
142.0,generated,dep_10450fce,10,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 2060.776745234627}"
144.0,generated,ind_5632292e,13,"{""kind"": ""independent"", ""size"": 145312, ""cpu"": 23485602.15206237, ""deadline"": 145.7930653842226}"
150.0,generated,ind_adcf507c,7,"{""kind"": ""independent"", ""size"": 216751, ""cpu"": 24407571.59033218, ""deadline"": 230.73296126457987}"
156.0,generated,ind_871d7937,14,"{""kind"": ""independent"", ""size"": 294239, ""cpu"": 80619040.86350228, ""deadline"": 158.79622016031232}"
160.0,generated,ind_4e811536,8,"{""kind"": ""independent"", ""size"": 281486, ""cpu"": 84961461.21352744, ""deadline"": 329.52193573686515}"
163.0,generated,ind_84083dc9,13,"{""kind"": ""independent"", ""size"": 397803, ""cpu"": 43196427.754186854, ""deadline"": 252.00265026711844}"
166.0,generated,ind_88025e72,16,"{""kind"": ""independent"", ""size"": 57737, ""cpu"": 46951261.18161558, ""deadline"": 168.37246513405478}"
171.0,generated,ind_d420e3c5,14,"{""kind"": ""independent"", ""size"": 432780, ""cpu"": 88661231.83996601, ""deadline"": 176.07641316278176}"
172.0,generated,ind_90cf2e01,7,"{""kind"": ""independent"", ""size"": 231170, ""cpu"": 11980647.413637297, ""deadline"": 358.31497059914756}"
179.0,generated,dep_eac0a133,12,"{""kind"": ""dependent"", ""num_subtasks"": 8, ""deadline"": 1601.2169277526089}"
183.0,generated,ind_12610404,14,"{""kind"": ""independent"", ""size"": 125141, ""cpu"": 48331851.48991778, ""deadline"": 285.4353525469562}"
186.0,generated,ind_90ee1824,8,"{""kind"": ""independent"", ""size"": 282961, ""cpu"": 20545714.922725808, ""deadline"": 348.73788196408196}"
187.0,generated,ind_1445e74c,12,"{""kind"": ""independent"", ""size"": 325304, ""cpu"": 19207493.923070468, ""deadline"": 258.36375169497023}"
188.0,generated,ind_e2426595,8,"{""kind"": ""independent"", ""size"": 264908, ""cpu"": 4526274.046667626, ""deadline"": 376.26981809546123}"
193.0,generated,ind_fcbc920b,15,"{""kind"": ""independent"", ""size"": 473327, ""cpu"": 30664348.419303857, ""deadline"": 323.07120970778885}"
194.0,generated,ind_c73d45a1,16,"{""kind"": ""independent"", ""size"": 147178, ""cpu"": 4706678.572973771, ""deadline"": 242.6052681240992}"
199.0,generated,dep_cdceddcf,12,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1097.947367095117}"
200.0,generated,dep_08e8cebb,8,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 701.0141572920238}"
211.0,generated,dep_3dd64753,19,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 1900.0366787949815}"
223.0,generated,ind_81e54596,16,"{""kind"": ""independent"", ""size"": 63221, ""cpu"": 54950465.307349674, ""deadline"": 371.21953833472634}"
243.0,generated,ind_5b6db307,22,"{""kind"": ""independent"", ""size"": 354933, ""cpu"": 63020807.68212898, ""deadline"": 312.0273218246036}"
249.0,generated,ind_87e8d2d6,17,"{""kind"": ""independent"", ""size"": 466880, ""cpu"": 16782765.748761773, ""deadline"": 440.4317164217137}"
261.0,generated,ind_06d0cbde,17,"{""kind"": ""independent"", ""size"": 161373, ""cpu"": 35551758.97359463, ""deadline"": 387.3325218788484}"
266.0,generated,ind_f4f1dbf9,22,"{""kind"": ""independent"", ""size"": 495993, ""cpu"": 88389031.36024562, ""deadline"": 434.8407091008356}"
286.0,generated,ind_0ab69377,25,"{""kind"": ""independent"", ""size"": 322626, ""cpu"": 88903149.42873278, ""deadline"": 346.4332707952244}"
289.0,generated,ind_8454c830,20,"{""kind"": ""independent"", ""size"": 189746, ""cpu"": 63187514.476538435, ""deadline"": 320.76264183816096}"
289.0,generated,ind_663ccd1d,25,"{""kind"": ""independent"", ""size"": 438028, ""cpu"": 67409198.97532672, ""deadline"": 480.17952971082167}"
290.0,generated,ind_2fa81715,16,"{""kind"": ""independent"", ""size"": 311387, ""cpu"": 47156256.55254191, ""deadline"": 392.17158688830796}"
298.0,generated,ind_a8fa2a6f,22,"{""kind"": ""independent"", ""size"": 315078, ""cpu"": 35067324.31299383, ""deadline"": 300.55521761583833}"
300.0,generated,ind_e2ad711f,27,"{""kind"": ""independent"", ""size"": 381349, ""cpu"": 54999197.89947161, ""deadline"": 302.3160637227624}"
301.0,generated,ind_16e33406,26,"{""kind"": ""independent"", ""size"": 159604, ""cpu"": 57289928.67375105, ""deadline"": 307.6371564433199}"
302.0,generated,ind_04f54686,25,"{""kind"": ""independent"", ""size"": 485400, ""cpu"": 53223489.41953397, ""deadline"": 383.9987778838872}"
304.0,generated,ind_2bde1e25,17,"{""kind"": ""independent"", ""size"": 220114, ""cpu"": 66053450.66687435, ""deadline"": 492.6665163850504}"
304.0,generated,dep_8cd8bd24,22,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 329.68001450115844}"
304.0,generated,dep_19df0e93,27,"{""kind"": ""dependent"", ""num_subtasks"": 11, ""deadline"": 1698.5260418192804}"
305.0,generated,ind_f5cac8ed,24,"{""kind"": ""independent"", ""size"": 66761, ""cpu"": 64893103.42327439, ""deadline"": 311.79267413945314}"
314.0,generated,ind_071d150b,28,"{""kind"": ""independent"", ""size"": 336238, ""cpu"": 90028917.81830809, ""deadline"": 492.96873922747847}"
316.0,generated,ind_c71f4c05,24,"{""kind"": ""independent"", ""size"": 213330, ""cpu"": 23028801.472154018, ""deadline"": 465.6311888524863}"
320.0,generated,ind_15f351cf,26,"{""kind"": ""independent"", ""size"": 185799, ""cpu"": 43961984.28253656, ""deadline"": 372.30760658738575}"
321.0,generated,ind_3d515092,24,"{""kind"": ""independent"", ""size"": 481232, ""cpu"": 71227429.55211364, ""deadline"": 423.7931087537952}"
333.0,generated,ind_583c401b,27,"{""kind"": ""independent"", ""size"": 378455, ""cpu"": 78446153.6757713, ""deadline"": 397.41497482581315}"
337.0,generated,dep_5aa9649e,24,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1042.2078487575218}"
337.0,generated,ind_db159b2f,29,"{""kind"": ""independent"", ""size"": 255422, ""cpu"": 37562781.02367305, ""deadline"": 367.5682172691877}"
343.0,generated,ind_1dddf561,17,"{""kind"": ""independent"", ""size"": 87007, ""cpu"": 62706125.57741426, ""deadline"": 542.2493086246491}"
349.0,generated,ind_16871717,33,"{""kind"": ""independent"", ""size"": 453073, ""cpu"": 74798775.17256486, ""deadline"": 532.1314337117137}"
350.0,generated,ind_e614d27d,33,"{""kind"": ""independent"", ""size"": 53569, ""cpu"": 99419419.17705894, ""deadline"": 435.721569460589}"
355.0,generated,ind_f9848789,35,"{""kind"": ""independent"", ""size"": 448379, ""cpu"": 10197055.829954645, ""deadline"": 463.5121001036567}"
356.0,generated,ind_bbe855ab,34,"{""kind"": ""independent"", ""size"": 297166, ""cpu"": 60865644.60308599, ""deadline"": 363.2927852310916}"
358.0,generated,ind_daf8e94d,31,"{""kind"": ""independent"", ""size"": 266344, ""cpu"": 41507059.669299096, ""deadline"": 384.25845367155523}"
359.0,generated,ind_1b6f54cb,32,"{""kind"": ""independent"", ""size"": 343163, ""cpu"": 4506665.460370025, ""deadline"": 368.32028968524384}"
361.0,generated,ind_f39d9f87,29,"{""kind"": ""independent"", ""size"": 158132, ""cpu"": 67449967.97739592, ""deadline"": 556.2302472006749}"
369.0,generated,dep_be9e3dec,34,"{""kind"": ""dependent"", ""num_subtasks"": 5, ""deadline"": 1277.3789703127177}"
370.0,generated,ind_48dcbc96,36,"{""kind"": ""independent"", ""size"": 211036, ""cpu"": 8614241.12956597, ""deadline"": 377.7623371002793}"
373.0,generated,ind_dbdec9fa,26,"{""kind"": ""independent"", ""size"": 317069, ""cpu"": 63462382.236824535, ""deadline"": 555.7660875135756}"
381.0,generated,ind_48d69d4a,30,"{""kind"": ""independent"", ""size"": 230783, ""cpu"": 99984743.84843676, ""deadline"": 389.6284907409021}"
388.0,generated,dep_5f7372a3,36,"{""kind"": ""dependent"", ""num_subtasks"": 9, ""deadline"": 401.43371774062393}"
396.0,generated,ind_0a8767d4,33,"{""kind"": ""independent"", ""size"": 395785, ""cpu"": 45305279.04308375, ""deadline"": 398.5824323378255}"
402.0,generated,ind_46bd2f17,32,"{""kind"": ""independent"", ""size"": 485662, ""cpu"": 62280610.11060424, ""deadline"": 465.39061043337307}"
405.0,generated,ind_9771d348,33,"{""kind"": ""independent"", ""size"": 420456, ""cpu"": 73991113.97742605, ""deadline"": 413.713725663997}"
407.0,generated,ind_d44e3e13,37,"{""kind"": ""independent"", ""size"": 496133, ""cpu"": 64484099.74339936, ""deadline"": 476.0468259526537}"
408.0,generated,ind_6d37a409,29,"{""kind"": ""independent"", ""size"": 378242, ""cpu"": 19050956.99134226, ""deadline"": 499.27067929815075}"
408.0,generated,ind_be8574f0,35,"{""kind"": ""independent"", ""size"": 175554, ""cpu"": 10203977.033030476, ""deadline"": 414.1023063712517}"
411.0,generated,ind_5ce07632,41,"{""kind"": ""independent"", ""size"": 459467, ""cpu"": 56364175.23989659, ""deadline"": 415.126461605798}"
412.0,generated,dep_a895d6fd,38,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1002.6598274949034}"
412.0,generated,ind_d7d20d05,40,"{""kind"": ""independent"", ""size"": 403423, ""cpu"": 98864716.50404344, ""deadline"": 574.0462594141078}"
413.0,generated,ind_460b6f73,39,"{""kind"": ""independent"", ""size"": 150121, ""cpu"": 78201480.94810052, ""deadline"": 468.837031504656}"
417.0,generated,ind_4ad6c0ac,37,"{""kind"": ""independent"", ""size"": 213522, ""cpu"": 53269807.36652363, ""deadline"": 419.33147610177605}"
418.0,generated,ind_5ba3abfb,29,"{""kind"": ""independent"", ""size"": 306155, ""cpu"": 94230274.98601004, ""deadline"": 424.7311889509781}"
423.0,generated,ind_6139625e,42,"{""kind"": ""independent"", ""size"": 310916, ""cpu"": 15506180.614752924, ""deadline"": 514.3647367174708}"
427.0,generated,ind_1485523d,39,"{""kind"": ""independent"", ""size"": 372728, ""cpu"": 80255606.05678271, ""deadline"": 433.42756340492826}"
429.0,generated,dep_f07c98f1,35,"{""kind"": ""dependent"", ""num_subtasks"": 12, ""deadline"": 1295.9571081753643}"
430.0,generated,ind_a8aa518b,34,"{""kind"": ""independent"", ""size"": 258524, ""cpu"": 37191267.118849605, ""deadline"": 469.58190161478694}"
430.0,generated,dep_d75c344d,41,"{""kind"": ""dependent"", ""num_subtasks"": 10, ""deadline"": 1269.5895915496349}"
434.0,generated,ind_ea3574c5,32,"{""kind"": ""independent"", ""size"": 167226, ""cpu"": 34504214.49574924, ""deadline"": 463.53386854221264}"
443.0,generated,ind_c89e2d4d,41,"{""kind"": ""independent"", ""size"": 68515, ""cpu"": 9909645.02480678, ""deadline"": 529.7106756299884}"
452.0,generated,ind_212fbe06,36,"{""kind"": ""independent"", ""size"": 325438, ""cpu"": 11475163.350536058, ""deadline"": 559.1647921352965}"
455.0,generated,dep_bbf2d7f6,42,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1238.0184104523184}"
458.0,generated,ind_b6e829c8,42,"{""kind"": ""independent"", ""size"": 438469, ""cpu"": 63675000.47397682, ""deadline"": 582.5736494377259}"
458.0,generated,ind_a8634d5c,45,"{""kind"": ""independent"", ""size"": 390748, ""cpu"": 45321459.40381071, ""deadline"": 461.45484750725586}"
462.0,generated,ind_9e70c871,41,"{""kind"": ""independent"", ""size"": 92644, ""cpu"": 39074113.955198415, ""deadline"": 469.21595917436065}"
465.0,generated,ind_5adf5222,42,"{""kind"": ""independent"", ""size"": 90913, ""cpu"": 62568122.004750684, ""deadline"": 628.8519497671512}"
468.0,generated,ind_634a015a,38,"{""kind"": ""independent"", ""size"": 114048, ""cpu"": 3571291.5490693515, ""deadline"": 617.5438490467625}"
468.0,generated,ind_c8820087,42,"{""kind"": ""independent"", ""size"": 140873, ""cpu"": 66353225.74737952, ""deadline"": 547.6436232765309}"
485.0,generated,ind_046e08f6,41,"{""kind"": ""independent"", ""size"": 150467, ""cpu"": 73741686.94248329, ""deadline"": 530.0752182897019}"
491.0,generated,dep_afa4cd65,47,"{""kind"": ""dependent"", ""num_subtasks"": 6, ""deadline"": 1600.4315807612022}"
511.0,generated,ind_e718c7ca,48,"{""kind"": ""independent"", ""size"": 494278, ""cpu"": 56956061.93909492, ""deadline"": 520.040136277185}"
